index	chromosome	start	end
2906	X	6600000	7600000
2907	X	7600000	8600000
2908	X	8600000	9600000
2909	X	9600000	10600000
2910	X	10600000	11600000
2911	X	11600000	12600000
2912	X	12600000	13600000
2913	X	13600000	14600000
2914	X	14600000	15600000
2915	X	15600000	16600000
2916	X	16600000	17600000
2917	X	17600000	18600000
2918	X	18600000	19600000
2919	X	19600000	20600000
2920	X	20600000	21600000
2921	X	21600000	22600000
2922	X	22600000	23600000
2923	X	23600000	24600000
2924	X	24600000	25600000
2925	X	25600000	26600000
2926	X	26600000	27600000
2927	X	27600000	28600000
2928	X	28600000	29600000
2929	X	29600000	30600000
2930	X	30600000	31600000
2931	X	31600000	32600000
2932	X	32600000	33600000
2933	X	33600000	34600000
2934	X	34600000	35600000
2935	X	35600000	36600000
2936	X	36600000	37600000
2937	X	37600000	38600000
2938	X	38600000	39600000
2939	X	39600000	40600000
2940	X	40600000	41600000
2941	X	41600000	42600000
2942	X	42600000	43600000
2943	X	43600000	44600000
2944	X	44600000	45600000
2945	X	45600000	46600000
2946	X	46600000	47600000
2947	X	47600000	48600000
2948	X	48600000	49600000
2949	X	49600000	50600000
2950	X	50600000	51600000
2951	X	51600000	52600000
2952	X	52600000	53600000
2953	X	53600000	54600000
2954	X	54600000	55600000
2955	X	55600000	56600000
2956	X	56600000	57600000
2957	X	57600000	58600000
2958	X	58600000	59600000
2959	X	59600000	60600000
2960	X	60600000	61600000
2961	X	61600000	62600000
2962	X	62600000	63600000
2963	X	63600000	64600000
2964	X	64600000	65600000
2965	X	65600000	66600000
2966	X	66600000	67600000
2967	X	67600000	68600000
2968	X	68600000	69600000
2969	X	69600000	70600000
2970	X	70600000	71600000
2971	X	71600000	72600000
2972	X	72600000	73600000
2973	X	73600000	74600000
2974	X	74600000	75600000
2975	X	75600000	76600000
2976	X	76600000	77600000
2977	X	77600000	78600000
2978	X	78600000	79600000
2979	X	79600000	80600000
2980	X	80600000	81600000
2981	X	81600000	82600000
2982	X	82600000	83600000
2983	X	83600000	84600000
2984	X	84600000	85600000
2985	X	85600000	86600000
2986	X	86600000	87600000
2987	X	87600000	88600000
2988	X	88600000	89600000
2989	X	89600000	90600000
2990	X	90600000	91600000
2991	X	91600000	92600000
2992	X	92600000	93600000
2993	X	93600000	94600000
2994	X	94600000	95600000
2995	X	95600000	96600000
2996	X	96600000	97600000
2997	X	97600000	98600000
2998	X	98600000	99600000
2999	X	99600000	100600000
3000	X	100600000	101600000
3001	X	101600000	102600000
3002	X	102600000	103600000
3003	X	103600000	104600000
3004	X	104600000	105600000
3005	X	105600000	106600000
3006	X	106600000	107600000
3007	X	107600000	108600000
3008	X	108600000	109600000
3009	X	109600000	110600000
3010	X	110600000	111600000
3011	X	111600000	112600000
3012	X	112600000	113600000
3013	X	113600000	114600000
3014	X	114600000	115600000
3015	X	115600000	116600000
3016	X	116600000	117600000
3017	X	117600000	118600000
3018	X	118600000	119600000
3019	X	119600000	120600000
3020	X	120600000	121600000
3021	X	121600000	122600000
3022	X	122600000	123600000
3023	X	123600000	124600000
3024	X	124600000	125600000
3025	X	125600000	126600000
3026	X	126600000	127600000
3027	X	127600000	128600000
3028	X	128600000	129600000
3029	X	129600000	130600000
3030	X	130600000	131600000
3031	X	131600000	132600000
3032	X	132600000	133600000
3033	X	133600000	134600000
3034	X	134600000	135600000
3035	X	135600000	136600000
3036	X	136600000	137600000
3037	X	137600000	138600000
3038	X	138600000	139600000
3039	X	139600000	140600000
3040	X	140600000	141600000
3041	X	141600000	142600000
3042	X	142600000	143600000
3043	X	143600000	144600000
3044	X	144600000	145600000
3045	X	145600000	146600000
3046	X	146600000	147600000
3047	X	147600000	148600000
3048	X	148600000	149600000
3049	X	149600000	150600000
3050	X	150600000	151600000
3051	X	151600000	152600000
3052	X	152600000	153600000
3053	X	153600000	154600000
3054	X	154600000	155270560
3055	Y	0	5e+05
3056	Y	5e+05	1500000
3057	Y	1500000	2500000
3058	Y	2500000	3500000
3059	Y	3500000	4500000
3060	Y	4500000	5500000
3061	Y	5500000	6500000
3062	Y	6500000	7500000
3063	Y	7500000	8500000
3064	Y	8500000	9500000
3065	Y	9500000	10500000
3066	Y	10500000	11500000
3067	Y	11500000	12500000
3068	Y	12500000	13500000
3069	Y	13500000	14500000
3070	Y	14500000	15500000
3071	Y	15500000	16500000
3072	Y	16500000	17500000
3073	Y	17500000	18500000
3074	Y	18500000	19500000
3075	Y	19500000	20500000
3076	Y	20500000	21500000
3077	Y	21500000	22500000
3078	Y	22500000	23500000
3079	Y	23500000	24500000
3080	Y	24500000	25500000
3081	Y	25500000	26500000
3082	Y	26500000	27500000
3083	Y	27500000	28500000
3084	Y	28500000	29500000
3085	Y	29500000	30500000
3086	Y	30500000	31500000
3087	Y	31500000	32500000
3088	Y	32500000	33500000
3089	Y	33500000	34500000
3090	Y	34500000	35500000
3091	Y	35500000	36500000
3092	Y	36500000	37500000
3093	Y	37500000	38500000
3094	Y	38500000	39500000
3095	Y	39500000	40500000
3096	Y	40500000	41500000
3097	Y	41500000	42500000
3098	Y	42500000	43500000
3099	Y	43500000	44500000
3100	Y	44500000	45500000
3101	Y	45500000	46500000
3102	Y	46500000	47500000
3103	Y	47500000	48500000
3104	Y	48500000	49500000
3105	Y	49500000	50500000
3106	Y	50500000	51500000
3107	Y	51500000	52500000
3108	Y	52500000	53500000
3109	Y	53500000	54500000
3110	Y	54500000	55500000
3111	Y	55500000	56500000
3112	Y	56500000	57500000
3113	Y	57500000	58500000
3114	Y	58500000	59373566
